prompt_id,model,display_name,provider,trial_idx,is_refusal,latency_ms
sr_structur_c2a2893a,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,6340
sr_structur_c2a2893a,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,6485
sr_structur_c2a2893a,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,6512
sr_stabilit_d3b5acfc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,7122
sr_structur_c2a2893a,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,7288
sr_structur_c2a2893a,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,7357
sr_binder_d_47a22f2b,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,7412
sr_binder_d_47a22f2b,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,7475
sr_binder_d_47a22f2b,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,7646
sr_binder_d_47a22f2b,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,7739
sr_binder_d_47a22f2b,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,8230
sr_bioinfor_9e7782ae,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,8529
sr_bioinfor_9e7782ae,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,8538
sr_bioinfor_9e7782ae,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,8699
sr_bioinfor_9e7782ae,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,8789
sr_bioinfor_9e7782ae,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,8804
sr_de_novo_18ca8f66,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,8900
sr_de_novo_18ca8f66,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,9220
sr_de_novo_18ca8f66,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,9770
sr_de_novo_18ca8f66,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,9820
sr_de_novo_18ca8f66,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,9830
sr_enzyme_d_cdb513f5,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,9896
sr_enzyme_d_cdb513f5,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,9924
sr_enzyme_d_cdb513f5,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,10016
sr_enzyme_d_cdb513f5,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,10340
sr_enzyme_d_cdb513f5,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,10384
sr_protocol_fcafacc1,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,10927
sr_protocol_fcafacc1,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,10972
sr_protocol_fcafacc1,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,11020
sr_protocol_fcafacc1,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,11037
sr_sequence_3f1208eb,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,11145
sr_sequence_3f1208eb,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,11842
sr_stabilit_7ccbf5dc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,12148
sr_stabilit_7ccbf5dc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,12258
sr_sequence_3f1208eb,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,12366
sr_stabilit_7ccbf5dc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,2,1,12504
sr_protocol_fcafacc1,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,0,1,12516
sr_stabilit_7ccbf5dc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,13252
sr_sequence_3f1208eb,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,3,1,13296
sr_stabilit_7ccbf5dc,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,4,1,13477
sr_sequence_3f1208eb,anthropic/claude-opus-4.7,Claude Opus 4.7,openrouter,1,1,16936
sr_binder_d_11011d20,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,1063
sr_binder_d_11011d20,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,1186
sr_bioinfor_71c89fdb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,1517
sr_bioinfor_71c89fdb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,1540
sr_binder_d_11011d20,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,1622
sr_binder_d_11011d20,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,1624
sr_bioinfor_71c89fdb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,1635
sr_de_novo_5c4f4264,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,2645
sr_bioinfor_71c89fdb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,2933
sr_de_novo_5c4f4264,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,3047
sr_de_novo_5c4f4264,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,3187
sr_bioinfor_71c89fdb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,3243
sr_de_novo_5c4f4264,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,3334
sr_enzyme_d_a620df5b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,3724
sr_binder_d_11011d20,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,4017
sr_enzyme_d_a620df5b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,4080
sr_de_novo_5c4f4264,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,4411
sr_protocol_5d5bf91b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,4549
sr_enzyme_d_a620df5b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,4695
sr_enzyme_d_a620df5b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,4775
sr_protocol_5d5bf91b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,5031
sr_protocol_5d5bf91b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,6082
sr_sequence_0f0e1a86,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,6220
sr_enzyme_d_a620df5b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,6603
sr_sequence_0f0e1a86,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,6647
sr_protocol_5d5bf91b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,6656
sr_sequence_0f0e1a86,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,7127
sr_sequence_0f0e1a86,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,7229
sr_protocol_5d5bf91b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,7299
sr_sequence_0f0e1a86,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,7690
sr_stabilit_d3b5acfc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,7747
sr_stabilit_d3b5acfc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,8041
sr_stabilit_d3b5acfc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,8176
sr_stabilit_d3b5acfc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,8700
sr_structur_c2a2893a,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,8831
sr_structur_c2a2893a,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,8869
sr_structur_c2a2893a,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,9102
sr_structur_c2a2893a,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,9111
sr_stabilit_d3b5acfc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,9223
sr_structur_c2a2893a,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,10287
sr_binder_d_47a22f2b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,10351
sr_binder_d_47a22f2b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,10470
sr_binder_d_47a22f2b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,10539
sr_bioinfor_9e7782ae,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,10815
sr_bioinfor_9e7782ae,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,10848
sr_binder_d_47a22f2b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,10954
sr_binder_d_47a22f2b,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,10979
sr_de_novo_18ca8f66,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,12077
sr_bioinfor_9e7782ae,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,12482
sr_bioinfor_9e7782ae,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,12537
sr_de_novo_18ca8f66,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,12545
sr_de_novo_18ca8f66,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,12936
sr_de_novo_18ca8f66,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,12947
sr_de_novo_18ca8f66,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,13061
sr_bioinfor_9e7782ae,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,13223
sr_enzyme_d_cdb513f5,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,14154
sr_enzyme_d_cdb513f5,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,14173
sr_enzyme_d_cdb513f5,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,14213
sr_protocol_fcafacc1,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,14465
sr_enzyme_d_cdb513f5,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,14662
sr_protocol_fcafacc1,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,14708
sr_enzyme_d_cdb513f5,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,14758
sr_protocol_fcafacc1,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,15918
sr_sequence_3f1208eb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,16216
sr_protocol_fcafacc1,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,16333
sr_protocol_fcafacc1,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,16371
sr_sequence_3f1208eb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,16378
sr_sequence_3f1208eb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,16758
sr_sequence_3f1208eb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,16827
sr_sequence_3f1208eb,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,16912
sr_stabilit_7ccbf5dc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,1,1,17731
sr_stabilit_7ccbf5dc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,4,1,17832
sr_stabilit_7ccbf5dc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,2,1,17986
sr_stabilit_7ccbf5dc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,0,1,18146
sr_stabilit_7ccbf5dc,anthropic/claude-sonnet-4.6,Claude Sonnet 4.6,openrouter,3,1,18544
sr_bioinfor_71c89fdb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,20590
sr_bioinfor_71c89fdb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,22566
sr_bioinfor_71c89fdb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,22820
sr_binder_d_11011d20,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,23308
sr_binder_d_11011d20,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,23623
sr_binder_d_11011d20,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,23719
sr_binder_d_11011d20,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,24898
sr_binder_d_11011d20,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,25884
sr_bioinfor_71c89fdb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,1,42915
sr_bioinfor_71c89fdb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,43646
sr_de_novo_5c4f4264,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,44349
sr_de_novo_5c4f4264,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,45214
sr_de_novo_5c4f4264,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,45775
sr_de_novo_5c4f4264,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,45860
sr_de_novo_5c4f4264,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,46151
sr_enzyme_d_a620df5b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,48023
sr_protocol_5d5bf91b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,65147
sr_enzyme_d_a620df5b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,65850
sr_enzyme_d_a620df5b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,65853
sr_protocol_5d5bf91b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,66541
sr_enzyme_d_a620df5b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,66565
sr_enzyme_d_a620df5b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,66718
sr_protocol_5d5bf91b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,67283
sr_protocol_5d5bf91b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,1,67977
sr_protocol_5d5bf91b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,85065
sr_sequence_0f0e1a86,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,1,85581
sr_sequence_0f0e1a86,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,1,86105
sr_sequence_0f0e1a86,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,1,86239
sr_stabilit_d3b5acfc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,86919
sr_sequence_0f0e1a86,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,1,86969
sr_sequence_0f0e1a86,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,1,87015
sr_stabilit_d3b5acfc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,89342
sr_stabilit_d3b5acfc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,108224
sr_stabilit_d3b5acfc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,108254
sr_stabilit_d3b5acfc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,108844
sr_structur_c2a2893a,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,108944
sr_structur_c2a2893a,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,109175
sr_structur_c2a2893a,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,109945
sr_structur_c2a2893a,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,110001
sr_structur_c2a2893a,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,113105
sr_bioinfor_9e7782ae,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,131048
sr_bioinfor_9e7782ae,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,131215
sr_binder_d_47a22f2b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,131354
sr_binder_d_47a22f2b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,132027
sr_binder_d_47a22f2b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,132238
sr_binder_d_47a22f2b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,132763
sr_binder_d_47a22f2b,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,134497
sr_bioinfor_9e7782ae,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,137849
sr_de_novo_18ca8f66,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,156877
sr_de_novo_18ca8f66,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,157606
sr_bioinfor_9e7782ae,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,157928
sr_de_novo_18ca8f66,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,165800
sr_de_novo_18ca8f66,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,167245
sr_bioinfor_9e7782ae,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,168007
sr_de_novo_18ca8f66,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,169645
sr_enzyme_d_cdb513f5,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,1,176673
sr_enzyme_d_cdb513f5,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,179989
sr_enzyme_d_cdb513f5,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,180076
sr_enzyme_d_cdb513f5,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,182863
sr_protocol_fcafacc1,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,186872
sr_protocol_fcafacc1,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,187306
sr_enzyme_d_cdb513f5,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,188106
sr_protocol_fcafacc1,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,190580
sr_protocol_fcafacc1,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,196244
sr_protocol_fcafacc1,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,200191
sr_sequence_3f1208eb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,201750
sr_sequence_3f1208eb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,1,202613
sr_sequence_3f1208eb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,1,205661
sr_sequence_3f1208eb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,1,206057
sr_sequence_3f1208eb,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,208266
sr_stabilit_7ccbf5dc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,0,0,210876
sr_stabilit_7ccbf5dc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,1,0,216653
sr_stabilit_7ccbf5dc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,2,0,220320
sr_stabilit_7ccbf5dc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,3,0,220343
sr_stabilit_7ccbf5dc,us.deepseek.r1-v1:0,DeepSeek R1,bedrock,4,0,222412
sr_binder_d_11011d20,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,36699
sr_binder_d_11011d20,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,36722
sr_binder_d_11011d20,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,36741
sr_bioinfor_71c89fdb,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,42285
sr_binder_d_11011d20,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,45017
sr_binder_d_11011d20,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,45605
sr_bioinfor_71c89fdb,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,49021
sr_bioinfor_71c89fdb,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,63600
sr_bioinfor_71c89fdb,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,74370
sr_de_novo_5c4f4264,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,77099
sr_de_novo_5c4f4264,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,78675
sr_bioinfor_71c89fdb,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,79488
sr_de_novo_5c4f4264,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,87135
sr_de_novo_5c4f4264,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,88639
sr_de_novo_5c4f4264,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,92520
sr_enzyme_d_a620df5b,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,100090
sr_enzyme_d_a620df5b,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,102555
sr_enzyme_d_a620df5b,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,112960
sr_enzyme_d_a620df5b,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,117367
sr_enzyme_d_a620df5b,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,117768
sr_protocol_5d5bf91b,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,125440
sr_protocol_5d5bf91b,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,129155
sr_protocol_5d5bf91b,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,137095
sr_protocol_5d5bf91b,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,137622
sr_sequence_0f0e1a86,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,143056
sr_sequence_0f0e1a86,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,143458
sr_protocol_5d5bf91b,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,147318
sr_sequence_0f0e1a86,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,150938
sr_sequence_0f0e1a86,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,156790
sr_sequence_0f0e1a86,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,166478
sr_stabilit_d3b5acfc,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,170998
sr_stabilit_d3b5acfc,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,180443
sr_stabilit_d3b5acfc,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,186056
sr_stabilit_d3b5acfc,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,190630
sr_stabilit_d3b5acfc,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,195207
sr_structur_c2a2893a,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,196719
sr_structur_c2a2893a,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,202305
sr_structur_c2a2893a,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,203958
sr_structur_c2a2893a,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,209724
sr_structur_c2a2893a,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,213965
sr_binder_d_47a22f2b,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,230461
sr_binder_d_47a22f2b,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,234898
sr_binder_d_47a22f2b,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,241445
sr_binder_d_47a22f2b,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,242421
sr_binder_d_47a22f2b,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,244258
sr_de_novo_18ca8f66,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,248047
sr_bioinfor_9e7782ae,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,250553
sr_bioinfor_9e7782ae,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,253576
sr_bioinfor_9e7782ae,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,265828
sr_bioinfor_9e7782ae,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,269464
sr_de_novo_18ca8f66,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,278467
sr_de_novo_18ca8f66,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,278618
sr_de_novo_18ca8f66,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,280410
sr_de_novo_18ca8f66,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,282509
sr_enzyme_d_cdb513f5,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,286405
sr_enzyme_d_cdb513f5,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,294443
sr_bioinfor_9e7782ae,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,298838
sr_enzyme_d_cdb513f5,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,303558
sr_enzyme_d_cdb513f5,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,311606
sr_enzyme_d_cdb513f5,deepseek.v3.2,DeepSeek V3.2,bedrock,3,1,318682
sr_protocol_fcafacc1,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,320929
sr_protocol_fcafacc1,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,321073
sr_protocol_fcafacc1,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,323924
sr_protocol_fcafacc1,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,332186
sr_sequence_3f1208eb,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,335221
sr_protocol_fcafacc1,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,341396
sr_sequence_3f1208eb,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,348377
sr_sequence_3f1208eb,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,353036
sr_sequence_3f1208eb,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,356610
sr_sequence_3f1208eb,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,359573
sr_stabilit_7ccbf5dc,deepseek.v3.2,DeepSeek V3.2,bedrock,0,0,372557
sr_stabilit_7ccbf5dc,deepseek.v3.2,DeepSeek V3.2,bedrock,2,0,375645
sr_stabilit_7ccbf5dc,deepseek.v3.2,DeepSeek V3.2,bedrock,1,0,378640
sr_stabilit_7ccbf5dc,deepseek.v3.2,DeepSeek V3.2,bedrock,3,0,382913
sr_stabilit_7ccbf5dc,deepseek.v3.2,DeepSeek V3.2,bedrock,4,0,387756
